camera_id,camera_name,customer_id,customer_name,cohort,f_subgroup,disposition,human_readable
412329,Stairwell Entrance,37458,400 North Ashley GF 1 (1),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
412330,Elevator,37458,400 North Ashley GF 1 (1),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
412331,Riverwalk,37458,400 North Ashley GF 1 (1),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
416279,ECBsmntRm14,37980,hanwha,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
416280,EG2ndFlrElevatorLobby,37980,hanwha,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
416281,ECBsmntRm18,37980,hanwha,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
416282,ECRoofStairs,37980,hanwha,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
416283,EGTherapyRoom3,37980,hanwha,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
416284,EG2ndFlrOfficeNurseEntrance,37980,hanwha,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
416285,EGAveYMcDonald,37980,hanwha,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
416286,EGRoom312,37980,hanwha,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
416287,ECAveMEntrance,37980,hanwha,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
416288,BHSRoom111,37980,hanwha,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
416289,EG2ndFlrHallway,37980,hanwha,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
416290,EBRoom310,37980,hanwha,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
416291,EGRoom318,37980,hanwha,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
417857,Hallway Alarm camera (1),38235,EB,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
417858,Office Alarm camera (1),38235,EB,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
417859,Office 2 Alarm camera (1),38235,EB,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418349,IP Camera 1,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418350,IP Camera 2,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418351,IP Camera 3,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418352,IP Camera 4,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418353,IP Camera 5,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418354,IP Camera 6,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418355,IP Camera 7,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418356,IP Camera 8,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418357,IP Camera 9,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418358,IP Camera 10,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418359,IP Camera 11,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418360,IP Camera 12,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418361,IP Camera 13,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418362,IP Camera 14,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418363,IP Camera 15,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418364,IP Camera 16,38314,Lab Hik,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418365,Hallway Alarm camera (1),38315,AB,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418366,Office Alarm camera (1),38315,AB,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418367,Office 2 Alarm camera (1),38315,AB,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418371,Hallway Alarm camera (1),38317,NS,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418372,Office Alarm camera (1),38317,NS,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418373,Office 2 Alarm camera (1),38317,NS,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418374,Hallway Alarm camera (1),38318,McCall,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418375,Office Alarm camera (1),38318,McCall,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418376,Office 2 Alarm camera (1),38318,McCall,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418377,Office Alarm camera (1),38319,Site 2,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418378,Office 1 Alarm camera (1),38319,Site 2,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
418379,Hallway Alarm camera (1),38319,Site 2,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
420155,4. PTZ,38578,9 Dibble Street,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
420156,3. Yard East,38578,9 Dibble Street,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
420157,2. Yard South East,38578,9 Dibble Street,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
420158,1. Yard South West,38578,9 Dibble Street,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
425148,ANO-L7012R,39221,Victoria - EE Demo,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
425149,EN-CDUM-008b-3,39221,Victoria - EE Demo,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
426319,Office Alarm camera (1),39381,4.1 Test Legacy Sch 3,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
426320,Office 1 Alarm camera (1),39381,4.1 Test Legacy Sch 3,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
426321,Hallway Alarm camera (1),39381,4.1 Test Legacy Sch 3,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
426772,AiColor Base NVR camera (1),39453,ECS Coffee - Etobicoke,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
426773,AiColor Base NVR camera (2),39453,ECS Coffee - Etobicoke,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
426806,CH1,39455,"ECS Coffee - 3100 Harvester Rd, Burlington",B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
426807,CH2,39455,"ECS Coffee - 3100 Harvester Rd, Burlington",B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
426808,CH3,39455,"ECS Coffee - 3100 Harvester Rd, Burlington",B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
426809,CH4,39455,"ECS Coffee - 3100 Harvester Rd, Burlington",B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
445438,Dumpster*,42376,Journey Juice (2),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
445439,Front Porch*,42376,Journey Juice (2),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
445440,Back Porch*,42376,Journey Juice (2),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
445441,Laundromat*,42376,Journey Juice (2),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
449248,OE-CC51D5-50 (141F1),43138,Elva Nunes Residence,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
449258,Speaker,43138,Elva Nunes Residence,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
451627,ECBsmntRm14,43928,hanwha (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
451628,EG2ndFlrElevatorLobby,43928,hanwha (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
451629,ECBsmntRm18,43928,hanwha (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
451630,ECRoofStairs,43928,hanwha (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
451631,EGTherapyRoom3,43928,hanwha (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
451632,EG2ndFlrOfficeNurseEntrance,43928,hanwha (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
451633,EGAveYMcDonald,43928,hanwha (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
451634,EGRoom312,43928,hanwha (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
451635,ECAveMEntrance,43928,hanwha (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
451636,BHSRoom111,43928,hanwha (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
451637,EG2ndFlrHallway,43928,hanwha (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
451638,EBRoom310,43928,hanwha (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
451639,EGRoom318,43928,hanwha (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
460586,ECBsmntRm04,45845,hanwha 2 (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
460587,BMSHallwayE12,45845,hanwha 2 (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
460588,EG4thFlrTerrace,45845,hanwha 2 (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
460589,GHSMainEntrance,45845,hanwha 2 (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
460590,EBTrailerYardSideRight,45845,hanwha 2 (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
460591,EGParkingFront,45845,hanwha 2 (Health Check),B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
463908,IP Camera 01,46292,Victoria - Demo,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
463909,IP Camera 02,46292,Victoria - Demo,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
463910,IP Camera 01,46292,Victoria - Demo,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
463911,IP Camera 02,46292,Victoria - Demo,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
463912,Test,46292,Victoria - Demo,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
463913,Generic Stream camera (1),46292,Victoria - Demo,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
463914,TITUS TS2506 - C2 camera (1),46292,Victoria - Demo,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
463915,TITUS TS2506 - C3 PTZ camera (1),46292,Victoria - Demo,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
463916,Perimeter Sensing Camera,46292,Victoria - Demo,B,,orphan_all_deleted,"Site/cams active in admin; ALL schedules deleted in admin (cohort-B-style — cleanup-pipeline candidate, deactivate_customers_by_cids covers it)"
429503,UNIVIEW - STARLINK-CORE TRANSIT,39845,TRAVIS TEST,Z,,orphan_no_schedules,Site has 0 schedules at all (autopatrol integration but never scheduled)
444361,360 View 1,41798,CC260,Z,,orphan_no_schedules,Site has 0 schedules at all (autopatrol integration but never scheduled)
444362,360 View 2,41798,CC260,Z,,orphan_no_schedules,Site has 0 schedules at all (autopatrol integration but never scheduled)
444363,360 View 3,41798,CC260,Z,,orphan_no_schedules,Site has 0 schedules at all (autopatrol integration but never scheduled)
444364,360 View 4,41798,CC260,Z,,orphan_no_schedules,Site has 0 schedules at all (autopatrol integration but never scheduled)
444365,PTZ,41798,CC260,Z,,orphan_no_schedules,Site has 0 schedules at all (autopatrol integration but never scheduled)
444366,SightLogix HD,41798,CC260,Z,,orphan_no_schedules,Site has 0 schedules at all (autopatrol integration but never scheduled)
412374,2. Outside  Roof (Tour),37460,Tampa Office CS,F,F4,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
412376,4. Inside Door/Elevator,37460,Tampa Office CS,F,F4,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
412379,Eagle Eye camera (1),37460,Tampa Office CS,F,F4,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
412380,Eagle Eye camera (2),37460,Tampa Office CS,F,F4,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
412381,Eagle Eyec amera (3),37460,Tampa Office CS,F,F4,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
412382,Eagel Eyecamera (4),37460,Tampa Office CS,F,F4,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
412383,1. Front Door,37460,Tampa Office CS,F,F4,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
412384,Front Door B,37460,Tampa Office CS,F,F4,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
412385,Axis V5 camera (1),37460,Tampa Office CS,F,F4,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
412386,Generic Stream - AVTech camera (1),37460,Tampa Office CS,F,F4,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
414447,Stairwell (Empty),37742,London,F,F3a,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
464248,2. West Side SW,38580,St. Clair and Caledonia,C,,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
464249,4. North West East,38580,St. Clair and Caledonia,C,,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
464250,6. South East North,38580,St. Clair and Caledonia,C,,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
464251,3. West Side West,38580,St. Clair and Caledonia,C,,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
464252,1. South West Corner,38580,St. Clair and Caledonia,C,,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
464253,5. North East SE,38580,St. Clair and Caledonia,C,,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421276,CS # 1,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421277,Front of Generator  (1/2),38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421278,Smoking Door  (2/2),38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421280,It Storage,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421281,Main Hallway,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421282,Front Reception,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421283,Interior Mantrap Suite entry,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421284,Back Stairwell,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421285,1st Floor Main Entrance,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421287,CS #3,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421288,CS # 2,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421289,CS # 4,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421290,Executive Hallway,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421294,Utility Room Hallways,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421295,Rear Collabortion Area,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421296,External Mantrap Interior,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421297,Interior Mantrap CS Entry,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421298,Front Foyer,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421299,Exterior Mantrap Exterior,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421300,Interior Mantrap to CS,38711,CORPORATE SERVICES (5600055),F,F3b,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421495,Yard to Driveway,38738,2 Fuller Road - Bergvliet,F,F3a,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421497,Trampoline,38738,2 Fuller Road - Bergvliet,F,F3a,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421498,Driveway,38738,2 Fuller Road - Bergvliet,F,F3a,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421499,Pool Corner,38738,2 Fuller Road - Bergvliet,F,F3a,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421500,Kitchen Door,38738,2 Fuller Road - Bergvliet,F,F3a,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
421501,Garage,38738,2 Fuller Road - Bergvliet,F,F3a,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
434575,cam2,40499,ABC Liquor Store 8,F,F6,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
434581,Cam 8,40499,ABC Liquor Store 8,F,F6,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
434595,Cam 8,40500,ABC Liquor Store 7,F,F6,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
434606,Cam5,40501,ABC Liquor Store 6,F,F6,orphan_partial_active,Site has Active schedules covering only a subset of cams; this cam never added to (or removed from) the schedule's device list
